candidate_id,entry_id,text_source,author_group,left_term_key,right_term_key,relation_type,evidence_display,review_status,review_confidence,reviewer,review_note
SNRC-00487,GAL_ALIM-2.26,GAL_ALIM,Galen,βαλανος φοινικος,συκον,unreviewed,"φεκτικός. ἅπαντες δ' οἱ φοίνικες δύσπεπτοί τ' εἰσὶ καὶ κεφαλαλγεῖς πλείονες βρωθέντες. ἔνιοι δὲ καὶ δήξεώς τινος αἴσθησιν ἐμποιοῦσι τῷ στόματι τῆς κοιλίας, οἳ δὴ καὶ μᾶλλόν εἰσι κεφαλαλγεῖς. εἴρηται δὲ πολλάκις, ὅτι τὸ στόμα τῆς κοιλίας στόμαχον ὀνομάζουσ",pending_llm_review,,,
SNRC-00488,GAL_ALIM-2.26,GAL_ALIM,Galen,βαλανος φοινικος,φοινιξ,unreviewed,"φεκτικός. ἅπαντες δ' οἱ φοίνικες δύσπεπτοί τ' εἰσὶ καὶ κεφαλαλγεῖς πλείονες βρωθέντες. ἔνιοι δὲ καὶ δήξεώς τινος αἴσθησιν ἐμποιοῦσι τῷ στόματι τῆς κοιλίας, οἳ δὴ καὶ μᾶλλόν εἰσι κεφαλαλγεῖς. εἴρηται δὲ πολλάκις, ὅτι τὸ στόμα τῆς κοιλίας στόμαχον ὀνομάζουσ",pending_llm_review,,,
SNRC-00489,GAL_ALIM-2.26,GAL_ALIM,Galen,βαλανος φοινικος,χλωρος φοινιξ,unreviewed,"φεκτικός. ἅπαντες δ' οἱ φοίνικες δύσπεπτοί τ' εἰσὶ καὶ κεφαλαλγεῖς πλείονες βρωθέντες. ἔνιοι δὲ καὶ δήξεώς τινος αἴσθησιν ἐμποιοῦσι τῷ στόματι τῆς κοιλίας, οἳ δὴ καὶ μᾶλλόν εἰσι κεφαλαλγεῖς. εἴρηται δὲ πολλάκις, ὅτι τὸ στόμα τῆς κοιλίας στόμαχον ὀνομάζουσ",pending_llm_review,,,
SNRC-00490,GAL_ALIM-2.26,GAL_ALIM,Galen,καρυωτος,ισχας,unreviewed,"φεκτικός. ἅπαντες δ' οἱ φοίνικες δύσπεπτοί τ' εἰσὶ καὶ κεφαλαλγεῖς πλείονες βρωθέντες. ἔνιοι δὲ καὶ δήξεώς τινος αἴσθησιν ἐμποιοῦσι τῷ στόματι τῆς κοιλίας, οἳ δὴ καὶ μᾶλλόν εἰσι κεφαλαλγεῖς. εἴρηται δὲ πολλάκις, ὅτι τὸ στόμα τῆς κοιλίας στόμαχον ὀνομάζουσ",pending_llm_review,,,
SNRC-00491,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,μηλον,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00492,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,μηλον κυδωνιον,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00493,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,μυλλος,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00494,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,ναπυς,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00495,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,οριγανον,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00496,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,ταριχος,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00497,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,υδωρ,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00498,GAL_ALIM-2.3,GAL_ALIM,Galen,κολοκυνθη,χυμος,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00499,GAL_ALIM-2.3,GAL_ALIM,Galen,μηλον,μηλον κυδωνιον,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00500,GAL_ALIM-2.3,GAL_ALIM,Galen,μηλον,μυλλος,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00501,GAL_ALIM-2.3,GAL_ALIM,Galen,μηλον,ναπυς,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00502,GAL_ALIM-2.3,GAL_ALIM,Galen,μηλον,οριγανον,unreviewed," καὶ ταύτην γοῦν καὶ ἄλλα πολλὰ τῶν ὡραίων ἅπαντες ἄνθρωποι μετὰ τὴν ἕψησιν ἤτοι γ' εὐθέως ἢ ταγηνίσαντες ἢ ὀπτήσαντες εἰώθασι προσφέρεσθαι. καί σοι καὶ οὗτος ἐν τῇ μνήμῃ φυλαττέσθω ὁ λόγος, κοινὸς ἐπὶ πᾶσι τοῖς δεομένοις ἀλλοιώσεως τυχεῖν τῆς διὰ πυρός",pending_llm_review,,,
SNRC-00503,GAL_ALIM-2.34,GAL_ALIM,Galen,αλς,καππαρις,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00504,GAL_ALIM-2.34,GAL_ALIM,Galen,αλς,οξος,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00505,GAL_ALIM-2.34,GAL_ALIM,Galen,αλς,τερμινθος,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00506,GAL_ALIM-2.34,GAL_ALIM,Galen,αλς,φλεγμα,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00507,GAL_ALIM-2.34,GAL_ALIM,Galen,αλς,ακρεμονας,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00508,GAL_ALIM-2.34,GAL_ALIM,Galen,αλς,καρπω,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00509,GAL_ALIM-2.34,GAL_ALIM,Galen,καππαρις,οξος,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00510,GAL_ALIM-2.34,GAL_ALIM,Galen,καππαρις,τερμινθος,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00511,GAL_ALIM-2.34,GAL_ALIM,Galen,καππαρις,φλεγμα,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00512,GAL_ALIM-2.34,GAL_ALIM,Galen,καππαρις,ακρεμονας,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00513,GAL_ALIM-2.34,GAL_ALIM,Galen,καππαρις,καρπω,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00514,GAL_ALIM-2.34,GAL_ALIM,Galen,οξος,τερμινθος,unreviewed," ἐσθιόντων αὐτὴν σῶμα, καθάπερ καὶ τἄλλα πάνθ' ὅσα λεπτομερῆ. χρώμεθα δ' ὡς φαρμάκῳ μᾶλλον ἢ ὡς τροφῇ τῷ καρπῷ τοῦ φυτοῦ. κομίζεται γὰρ ὡς ἡμᾶς ἁλσὶ διαπασθεῖσα διὰ τὸ σήπεσθαι μόνην ἀποτιθεμένην. εὔδηλον οὖν, ὅτι χλωρὰ μὲν ἔτι πρὶν ταριχευθῆναι πλέον ἔ",pending_llm_review,,,
SNRC-00515,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,γαρος,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00516,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,ελαιον,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00517,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,λαχανον,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00518,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,λαχανον αγριον,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00519,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,οξος,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00520,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,οπος,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00521,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,θριδακινη,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00522,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,θριδακινη κηπευομενη,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00523,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,θριδαξ,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00524,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,θριδαξ κηπευομενη,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00525,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,τιθυμαλλον,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00526,GAL_ALIM-2.40,GAL_ALIM,Galen,αιμα,υδωρ,unreviewed,"η|ται θέρους ὥρᾳ, προεψήσαντες ἐν ὕδατι γλυκεῖ προσφέρονται δι' ἐλαίου καὶ γάρου καὶ ὄξους ἢ διά τινος τῶν ὑποτριμμάτων, καὶ μάλισθ' ὅσα διὰ τυροῦ σκευάζεται. χρῶνται δ' αὐτῇ καὶ πρὶν εἰς καυλὸν ἐξορμῆσαι πολλοὶ δι' ὕδατος ἕψοντες, ὥσπερ κἀγὼ νῦν ἠρξάμη",pending_llm_review,,,
SNRC-00527,GAL_ALIM-2.43,GAL_ALIM,Galen,αγρια μαλαχη,γληχων,unreviewed,"ηδειότερον δ' ἐστὶ μαλάχης εἰς τὰς κατὰ τὸ ἧπαρ ἐμφράξεις, ἔτι δὲ μᾶλλον, ὅταν μετὰ νάπυος ἢ πάντως γε μετ' ὄξους ἐσθίηται· καὶ τοῖς ὑποσπλήνοις δὲ τὸν αὐτὸν τρόπον ἐσθιόμενον ἀγαθὸν γίγνεται φάρμακον· εἰκότως γὰρ ἄν τις αὐτὸ φάρμακον εἴποι μᾶλλον ἢ τρο",pending_llm_review,,,
SNRC-00528,GAL_ALIM-2.43,GAL_ALIM,Galen,αγρια μαλαχη,καρδαμον,unreviewed,"ηδειότερον δ' ἐστὶ μαλάχης εἰς τὰς κατὰ τὸ ἧπαρ ἐμφράξεις, ἔτι δὲ μᾶλλον, ὅταν μετὰ νάπυος ἢ πάντως γε μετ' ὄξους ἐσθίηται· καὶ τοῖς ὑποσπλήνοις δὲ τὸν αὐτὸν τρόπον ἐσθιόμενον ἀγαθὸν γίγνεται φάρμακον· εἰκότως γὰρ ἄν τις αὐτὸ φάρμακον εἴποι μᾶλλον ἢ τρο",pending_llm_review,,,
SNRC-00529,GAL_ALIM-2.43,GAL_ALIM,Galen,αγρια μαλαχη,κρομυον,unreviewed,"ηδειότερον δ' ἐστὶ μαλάχης εἰς τὰς κατὰ τὸ ἧπαρ ἐμφράξεις, ἔτι δὲ μᾶλλον, ὅταν μετὰ νάπυος ἢ πάντως γε μετ' ὄξους ἐσθίηται· καὶ τοῖς ὑποσπλήνοις δὲ τὸν αὐτὸν τρόπον ἐσθιόμενον ἀγαθὸν γίγνεται φάρμακον· εἰκότως γὰρ ἄν τις αὐτὸ φάρμακον εἴποι μᾶλλον ἢ τρο",pending_llm_review,,,
SNRC-00530,GAL_ALIM-2.43,GAL_ALIM,Galen,αγρια μαλαχη,λαπαθον,unreviewed,"ηδειότερον δ' ἐστὶ μαλάχης εἰς τὰς κατὰ τὸ ἧπαρ ἐμφράξεις, ἔτι δὲ μᾶλλον, ὅταν μετὰ νάπυος ἢ πάντως γε μετ' ὄξους ἐσθίηται· καὶ τοῖς ὑποσπλήνοις δὲ τὸν αὐτὸν τρόπον ἐσθιόμενον ἀγαθὸν γίγνεται φάρμακον· εἰκότως γὰρ ἄν τις αὐτὸ φάρμακον εἴποι μᾶλλον ἢ τρο",pending_llm_review,,,
SNRC-00531,GAL_ALIM-2.43,GAL_ALIM,Galen,αγρια μαλαχη,μαλαχη,unreviewed,"ηδειότερον δ' ἐστὶ μαλάχης εἰς τὰς κατὰ τὸ ἧπαρ ἐμφράξεις, ἔτι δὲ μᾶλλον, ὅταν μετὰ νάπυος ἢ πάντως γε μετ' ὄξους ἐσθίηται· καὶ τοῖς ὑποσπλήνοις δὲ τὸν αὐτὸν τρόπον ἐσθιόμενον ἀγαθὸν γίγνεται φάρμακον· εἰκότως γὰρ ἄν τις αὐτὸ φάρμακον εἴποι μᾶλλον ἢ τρο",pending_llm_review,,,
