occurrence_id,term_key,entry_id,text_source,author_group,result_run,entry_ref,chapter_title_gr,display,lemma_gr,label,normalized,lemma_normalized,is_multiword,head_lemma_normalized,substance_lemma_normalized,part_lemma_normalized,variant_place_lemma_normalized,confidence,lemma_confidence,result_file,applies_to_kind,applies_to_lemma_normalized,applies_to_substance_lemma_normalized,applies_to_part_lemma_normalized
paul_full_v3:PAUL_AEG-7.3.565:1,σκολοπενδρα,PAUL_AEG-7.3.565,PAUL_AEG,Paul,paul_full_v3,7.3.565,Σκολοπένδρα θαλαττία,Σκολοπένδρα,σκολοπένδρα,SUBSTANCE,σκολοπενδρα,σκολοπενδρα,false,,,,,0.860,0.800,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.565.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.565:2,ελαιον,PAUL_AEG-7.3.565,PAUL_AEG,Paul,paul_full_v3,7.3.565,Σκολοπένδρα θαλαττία,ἐλαίῳ,ἔλαιον,SUBSTANCE,ελαιω,ελαιον,false,,,,,0.880,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.565.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.565:5,θριξ,PAUL_AEG-7.3.565,PAUL_AEG,Paul,paul_full_v3,7.3.565,Σκολοπένδρα θαλαττία,τρίχας,θρίξ,SUBSTANCE,τριχας,θριξ,false,,,,,0.770,0.620,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.565.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.566:0,σκολοπενδριον,PAUL_AEG-7.3.566,PAUL_AEG,Paul,paul_full_v3,7.3.566,Σκολοπένδριον,Σκολοπένδριον,σκολοπένδριον,SUBSTANCE,σκολοπενδριον,σκολοπενδριον,false,,,,,0.920,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.566.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.566:1,ασπληνον,PAUL_AEG-7.3.566,PAUL_AEG,Paul,paul_full_v3,7.3.566,Σκολοπένδριον,τὸ ἄσπληνόν,ἄσπληνον,SUBSTANCE,το ασπληνον,ασπληνον,false,,,,,0.700,0.620,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.566.json,SUBSTANCE,σκολοπενδριον,,
paul_full_v3:PAUL_AEG-7.3.567:0,σκολυμον,PAUL_AEG-7.3.567,PAUL_AEG,Paul,paul_full_v3,7.3.567,Σκόλυμον,Σκόλυμον,σκόλυμον,SUBSTANCE,σκολυμον,σκολυμον,false,,,,,0.950,0.800,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.567.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.567:1,ριζα,PAUL_AEG-7.3.567,PAUL_AEG,Paul,paul_full_v3,7.3.567,Σκόλυμον,ῥίζα,,SUBSTANCE_PART,ριζα,,false,,σκολυμον,ριζα,,0.900,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.567.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.567:2,οινος,PAUL_AEG-7.3.567,PAUL_AEG,Paul,paul_full_v3,7.3.567,Σκόλυμον,οἴνῳ,οἶνος,SUBSTANCE,οινω,οινος,false,,,,,0.900,0.950,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.567.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.567:5,ουρον,PAUL_AEG-7.3.567,PAUL_AEG,Paul,paul_full_v3,7.3.567,Σκόλυμον,οὔρων,οὖρον,SUBSTANCE,ουρων,ουρον,false,,,,,0.850,0.950,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.567.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.568:0,σκορδιον ποικιλον,PAUL_AEG-7.3.568,PAUL_AEG,Paul,paul_full_v3,7.3.568,Σκόρδιον,Σκόρδιον ποικίλον,σκόρδιον ποικίλον,SUBSTANCE,σκορδιον ποικιλον,σκορδιον ποικιλον,true,σκορδιον,,,,0.880,0.830,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.568.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.568:1,σκορδιον,PAUL_AEG-7.3.568,PAUL_AEG,Paul,paul_full_v3,7.3.568,Σκόρδιον,Σκόρδιον,σκόρδιον,SUBSTANCE,σκορδιον,σκορδιον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.568.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.568:13,ουρον,PAUL_AEG-7.3.568,PAUL_AEG,Paul,paul_full_v3,7.3.568,Σκόρδιον,οὖρα,οὖρον,SUBSTANCE,ουρα,ουρον,false,,,,,0.700,0.720,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.568.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.568:14,καταμηνια,PAUL_AEG-7.3.568,PAUL_AEG,Paul,paul_full_v3,7.3.568,Σκόρδιον,καταμήνια,καταμήνια,SUBSTANCE,καταμηνια,καταμηνια,false,,,,,0.680,0.700,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.568.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.569:0,σκορδον,PAUL_AEG-7.3.569,PAUL_AEG,Paul,paul_full_v3,7.3.569,Σκόρδον,Σκόρδον,σκόρδον,SUBSTANCE,σκορδον,σκορδον,false,,,,,0.980,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.569.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.569:1,οφιοσκορδον,PAUL_AEG-7.3.569,PAUL_AEG,Paul,paul_full_v3,7.3.569,Σκόρδον,ὀφιόσκορδον,ὀφιόσκορδον,SUBSTANCE,οφιοσκορδον,οφιοσκορδον,false,,,,,0.900,0.750,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.569.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.569:2,αγριοσκορδον,PAUL_AEG-7.3.569,PAUL_AEG,Paul,paul_full_v3,7.3.569,Σκόρδον,ἀγριόσκορδον,ἀγριόσκορδον,SUBSTANCE,αγριοσκορδον,αγριοσκορδον,false,,,,,0.880,0.750,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.569.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.57:0,αμπελος λευκη,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",Ἀμπέλου λευκῆς,ἄμπελος λευκή,SUBSTANCE,αμπελου λευκης,αμπελος λευκη,true,αμπελος,,,,0.900,0.850,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.57:1,αμπελος,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",Ἀμπέλου,ἄμπελος,SUBSTANCE,αμπελου,αμπελος,false,,,,,0.700,0.950,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.57:2,βρυωνια,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",βρυωνίαν,βρυωνία,SUBSTANCE,βρυωνιαν,βρυωνια,false,,,,,0.850,0.850,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,SUBSTANCE,αμπελος λευκη,,
paul_full_v3:PAUL_AEG-7.3.57:3,ψιλωθρον,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",ψίλωθρον,ψίλωθρον,SUBSTANCE,ψιλωθρον,ψιλωθρον,false,,,,,0.800,0.750,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,SUBSTANCE,αμπελος λευκη,,
paul_full_v3:PAUL_AEG-7.3.57:4,βλαστοι,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",βλαστοὶ,,SUBSTANCE_PART,βλαστοι,,false,,αμπελος λευκη,βλαστος,,0.900,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.57:8,ριζα,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",ῥίζα,,SUBSTANCE_PART,ριζα,,false,,αμπελος λευκη,ριζα,,0.900,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.57:13,συκον,PAUL_AEG-7.3.57,PAUL_AEG,Paul,paul_full_v3,7.3.57,"Ἀμπέλου λευκῆς, ἣν δὴ καὶ βρυωνίαν καὶ ψίλωθρον καλοῦσιν",σύκων,σῦκον,SUBSTANCE,συκων,συκον,false,,,,,0.700,0.800,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.57.json,SUBSTANCE_PART,,αμπελος λευκη,ριζα
paul_full_v3:PAUL_AEG-7.3.570:0,σκοροδοπρασον,PAUL_AEG-7.3.570,PAUL_AEG,Paul,paul_full_v3,7.3.570,Σκοροδόπρασον,Σκοροδόπρασον,σκοροδόπρασον,SUBSTANCE,σκοροδοπρασον,σκοροδοπρασον,false,,,,,0.970,0.930,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.570.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.570:3,σκοροδον,PAUL_AEG-7.3.570,PAUL_AEG,Paul,paul_full_v3,7.3.570,Σκοροδόπρασον,σκορόδου,σκόροδον,SUBSTANCE,σκοροδου,σκοροδον,false,,,,,0.950,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.570.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.570:4,πρασον,PAUL_AEG-7.3.570,PAUL_AEG,Paul,paul_full_v3,7.3.570,Σκοροδόπρασον,πράσου,πράσον,SUBSTANCE,πρασου,πρασον,false,,,,,0.950,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.570.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.571:0,σκορπιοειδες,PAUL_AEG-7.3.571,PAUL_AEG,Paul,paul_full_v3,7.3.571,Σκορπιοειδὲς,Σκορπιοειδὲς,σκορπιοειδές,SUBSTANCE,σκορπιοειδες,σκορπιοειδες,false,,,,,0.930,0.880,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.571.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.572:0,σκορπιος,PAUL_AEG-7.3.572,PAUL_AEG,Paul,paul_full_v3,7.3.572,Σκορπίος,Σκορπίος,σκορπίος,SUBSTANCE,σκορπιος,σκορπιος,false,,,,,0.950,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.572.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.572:1,σκορπιος χερσαιος,PAUL_AEG-7.3.572,PAUL_AEG,Paul,paul_full_v3,7.3.572,Σκορπίος,σκορπίος χερσαῖος,σκορπίος χερσαῖος,SUBSTANCE,σκορπιος χερσαιος,σκορπιος χερσαιος,true,σκορπιος,,,,0.850,0.800,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.572.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.572:7,σκορπιος θαλαττιος,PAUL_AEG-7.3.572,PAUL_AEG,Paul,paul_full_v3,7.3.572,Σκορπίος,σκορπίος θαλάττιος,σκορπίος θαλάττιος,SUBSTANCE,σκορπιος θαλαττιος,σκορπιος θαλαττιος,true,σκορπιος,,,,0.750,0.800,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.572.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.572:8,χολην,PAUL_AEG-7.3.572,PAUL_AEG,Paul,paul_full_v3,7.3.572,Σκορπίος,χολὴν,,SUBSTANCE_PART,χολην,,false,,σκορπιος θαλαττιος,χολη,,0.800,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.572.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:0,σκωρια,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,Σκωρία,σκωρία,SUBSTANCE,σκωρια,σκωρια,false,,,,,0.960,0.960,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:1,σιδηρος,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,σιδήρου,σίδηρος,SUBSTANCE,σιδηρου,σιδηρος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:2,σκωρια σιδηρου,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,σκωρία τοῦ σιδήρου,σκωρία σιδήρου,SUBSTANCE,σκωρια του σιδηρου,σκωρια σιδηρου,true,σκωρια,,,,0.860,0.820,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:3,μολυβδος,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,μολύβδου,μόλυβδος,SUBSTANCE,μολυβδου,μολυβδος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:4,σκωρια μολυβδου,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,σκωρία τοῦ μολύβδου,σκωρία μολύβδου,SUBSTANCE,σκωρια του μολυβδου,σκωρια μολυβδου,true,σκωρια,,,,0.850,0.820,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:5,οξος,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,ὄξει,ὄξος,SUBSTANCE,οξει,οξος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.573:7,ακονιτον,PAUL_AEG-7.3.573,PAUL_AEG,Paul,paul_full_v3,7.3.573,Σκωρία,ἀκόνιτον,ἀκόνιτον,SUBSTANCE,ακονιτον,ακονιτον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.573.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.574:0,σμιλαξ,PAUL_AEG-7.3.574,PAUL_AEG,Paul,paul_full_v3,7.3.574,Σμῖλαξ ἢ κάκτος,Σμῖλαξ,σμῖλαξ,SUBSTANCE,σμιλαξ,σμιλαξ,false,,,,,0.920,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.574.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.574:1,κακτος,PAUL_AEG-7.3.574,PAUL_AEG,Paul,paul_full_v3,7.3.574,Σμῖλαξ ἢ κάκτος,κάκτος,κάκτος,SUBSTANCE,κακτος,κακτος,false,,,,,0.860,0.840,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.574.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.575:0,σμυρνα,PAUL_AEG-7.3.575,PAUL_AEG,Paul,paul_full_v3,7.3.575,Σμύρνα,Σμύρνα,σμύρνα,SUBSTANCE,σμυρνα,σμυρνα,false,,,,,0.980,0.980,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.575.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.575:10,βοιωτικη σμυρνα,PAUL_AEG-7.3.575,PAUL_AEG,Paul,paul_full_v3,7.3.575,Σμύρνα,Βοιωτικὴ σμύρνα,βοιωτικὴ σμύρνα,SUBSTANCE,βοιωτικη σμυρνα,βοιωτικη σμυρνα,true,σμυρνα,,,βοιωτια,0.900,0.860,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.575.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.576:0,σμυρνιον,PAUL_AEG-7.3.576,PAUL_AEG,Paul,paul_full_v3,7.3.576,"Σμύρνιον, οἱ δὲ ἱπποσέλινον, οἱ δὲ σέλινον ἄγριον ὀνομάζουσι",Σμύρνιον,σμύρνιον,SUBSTANCE,σμυρνιον,σμυρνιον,false,,,,,0.990,0.950,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.576.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.576:1,ιπποσελινον,PAUL_AEG-7.3.576,PAUL_AEG,Paul,paul_full_v3,7.3.576,"Σμύρνιον, οἱ δὲ ἱπποσέλινον, οἱ δὲ σέλινον ἄγριον ὀνομάζουσι",ἱπποσέλινον,ἱπποσέλινον,SUBSTANCE,ιπποσελινον,ιπποσελινον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.576.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.576:2,σελινον αγριον,PAUL_AEG-7.3.576,PAUL_AEG,Paul,paul_full_v3,7.3.576,"Σμύρνιον, οἱ δὲ ἱπποσέλινον, οἱ δὲ σέλινον ἄγριον ὀνομάζουσι",σέλινον ἄγριον,σέλινον ἄγριον,SUBSTANCE,σελινον αγριον,σελινον αγριον,true,σελινον,,,,0.920,0.850,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.576.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.576:3,σελινον,PAUL_AEG-7.3.576,PAUL_AEG,Paul,paul_full_v3,7.3.576,"Σμύρνιον, οἱ δὲ ἱπποσέλινον, οἱ δὲ σέλινον ἄγριον ὀνομάζουσι",σέλινον,σέλινον,SUBSTANCE,σελινον,σελινον,false,,,,,0.750,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.576.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.576:4,πετροσελινον,PAUL_AEG-7.3.576,PAUL_AEG,Paul,paul_full_v3,7.3.576,"Σμύρνιον, οἱ δὲ ἱπποσέλινον, οἱ δὲ σέλινον ἄγριον ὀνομάζουσι",πετροσελίνου,πετροσέλινον,SUBSTANCE,πετροσελινου,πετροσελινον,false,,,,,0.800,0.750,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.576.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.577:0,σοκχος,PAUL_AEG-7.3.577,PAUL_AEG,Paul,paul_full_v3,7.3.577,Σόκχος,Σόκχος,Σόκχος,SUBSTANCE,σοκχος,σοκχος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.577.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.578:0,σπαργανιον,PAUL_AEG-7.3.578,PAUL_AEG,Paul,paul_full_v3,7.3.578,Σπαργάνιον,Σπαργάνιον,σπαργάνιον,SUBSTANCE,σπαργανιον,σπαργανιον,false,,,,,0.980,0.950,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.578.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.579:0,σπαρτος,PAUL_AEG-7.3.579,PAUL_AEG,Paul,paul_full_v3,7.3.579,Σπάρτος,Σπάρτος,σπάρτος,SUBSTANCE,σπαρτος,σπαρτος,false,,,,,0.960,0.920,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.579.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.579:1,καρπος,PAUL_AEG-7.3.579,PAUL_AEG,Paul,paul_full_v3,7.3.579,Σπάρτος,καρπός,,SUBSTANCE_PART,καρπος,,false,,σπαρτος,καρπος,,0.900,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.579.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.579:2,ανθος,PAUL_AEG-7.3.579,PAUL_AEG,Paul,paul_full_v3,7.3.579,Σπάρτος,ἄνθος,,SUBSTANCE_PART,ανθος,,false,,σπαρτος,ανθος,,0.900,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.579.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.579:3,ραβδοι,PAUL_AEG-7.3.579,PAUL_AEG,Paul,paul_full_v3,7.3.579,Σπάρτος,ῥάβδοι,,SUBSTANCE_PART,ραβδοι,,false,,σπαρτος,ραβδος,,0.870,0.000,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.579.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.579:9,ελλεβορος λευκος,PAUL_AEG-7.3.579,PAUL_AEG,Paul,paul_full_v3,7.3.579,Σπάρτος,ἐλλέβορος λευκός,ἐλλέβορος λευκός,SUBSTANCE,ελλεβορος λευκος,ελλεβορος λευκος,true,ελλεβορος,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.579.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.579:10,ελλεβορος,PAUL_AEG-7.3.579,PAUL_AEG,Paul,paul_full_v3,7.3.579,Σπάρτος,ἐλλέβορος,ἐλλέβορος,SUBSTANCE,ελλεβορος,ελλεβορος,false,,,,,0.850,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.579.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.58:0,αμπελος μελαινα,PAUL_AEG-7.3.58,PAUL_AEG,Paul,paul_full_v3,7.3.58,"Ἄμπελος μέλαινα, καὶ αὐτὴ βρυωνία",Ἄμπελος μέλαινα,ἄμπελος μέλαινα,SUBSTANCE,αμπελος μελαινα,αμπελος μελαινα,true,αμπελος,,,,0.920,0.880,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.58.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.58:1,αμπελος,PAUL_AEG-7.3.58,PAUL_AEG,Paul,paul_full_v3,7.3.58,"Ἄμπελος μέλαινα, καὶ αὐτὴ βρυωνία",Ἄμπελος,ἄμπελος,SUBSTANCE,αμπελος,αμπελος,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.58.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.58:2,βρυωνια,PAUL_AEG-7.3.58,PAUL_AEG,Paul,paul_full_v3,7.3.58,"Ἄμπελος μέλαινα, καὶ αὐτὴ βρυωνία",βρυωνία,βρυωνία,SUBSTANCE,βρυωνια,βρυωνια,false,,,,,0.850,0.800,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.58.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.580:0,σπεκλαριον,PAUL_AEG-7.3.580,PAUL_AEG,Paul,paul_full_v3,7.3.580,"Σπεκλάριον, οἱ δὲ διὰ τοῦ φ σφεκλάριον",Σπεκλάριον,σπεκλάριον,SUBSTANCE,σπεκλαριον,σπεκλαριον,false,,,,,0.900,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.580.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.580:1,σφεκλαριον,PAUL_AEG-7.3.580,PAUL_AEG,Paul,paul_full_v3,7.3.580,"Σπεκλάριον, οἱ δὲ διὰ τοῦ φ σφεκλάριον",σφεκλάριον,σφεκλάριον,SUBSTANCE,σφεκλαριον,σφεκλαριον,false,,,,,0.750,0.750,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.580.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.580:2,σφεκλον,PAUL_AEG-7.3.580,PAUL_AEG,Paul,paul_full_v3,7.3.580,"Σπεκλάριον, οἱ δὲ διὰ τοῦ φ σφεκλάριον",σφέκλων,σφέκλον,SUBSTANCE,σφεκλων,σφεκλον,false,,,,,0.650,0.550,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.580.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.580:6,κεκαυμενον οστρακον,PAUL_AEG-7.3.580,PAUL_AEG,Paul,paul_full_v3,7.3.580,"Σπεκλάριον, οἱ δὲ διὰ τοῦ φ σφεκλάριον",κεκαυμένοις ὀστράκοις,κεκαυμένον ὄστρακον,SUBSTANCE,κεκαυμενοις οστρακοις,κεκαυμενον οστρακον,true,οστρακον,,,,0.700,0.650,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.580.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.580:7,οστρακον,PAUL_AEG-7.3.580,PAUL_AEG,Paul,paul_full_v3,7.3.580,"Σπεκλάριον, οἱ δὲ διὰ τοῦ φ σφεκλάριον",ὀστράκοις,ὄστρακον,SUBSTANCE,οστρακοις,οστρακον,false,,,,,0.800,0.900,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.580.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.581:0,σπογγος,PAUL_AEG-7.3.581,PAUL_AEG,Paul,paul_full_v3,7.3.581,Σπόγγος,Σπόγγος,σπόγγος,SUBSTANCE,σπογγος,σπογγος,false,,,,,0.900,0.850,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.581.json,UNSPECIFIED,,,
paul_full_v3:PAUL_AEG-7.3.581:2,θαλασσα,PAUL_AEG-7.3.581,PAUL_AEG,Paul,paul_full_v3,7.3.581,Σπόγγος,θαλάσσης,θάλασσα,SUBSTANCE,θαλασσης,θαλασσα,false,,,,,0.600,0.650,outputs/vocab_entries_v3/paul_full_v3/results/PAUL_AEG-7.3.581.json,UNSPECIFIED,,,
